,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_vf_coef,state
97,97,1216.6666666666667,2022-03-02 21:21:09.396334,2022-03-02 21:23:34.945838,0 days 00:02:25.549504,relu,128,0.2,0.00044150508155406,0.92,0.9,0.0004873892986843265,0.3,10,1024,medium,0.41738620405615917,COMPLETE
98,98,802.6666666666666,2022-03-02 21:21:36.704458,2022-03-02 21:22:43.525516,0 days 00:01:06.821058,relu,128,0.2,0.00018032838852953442,0.92,0.9,0.0005642700088436176,0.3,10,1024,medium,0.27917674119557195,PRUNED
99,99,809.0,2022-03-02 21:22:15.335002,2022-03-02 21:24:42.419540,0 days 00:02:27.084538,relu,128,0.2,0.00028251384703121613,0.92,0.9,0.0007821169291819005,0.3,10,1024,medium,0.38451664766395455,COMPLETE
100,100,804.6666666666666,2022-03-02 21:22:43.525516,2022-03-02 21:23:51.624501,0 days 00:01:08.098985,relu,128,0.2,0.00042819131251914063,1.0,0.9,0.0007508144277629505,0.7,10,1024,medium,0.3739590918378548,PRUNED
101,101,407.6666666666667,2022-03-02 21:23:34.961466,2022-03-02 21:24:40.818323,0 days 00:01:05.856857,relu,128,0.2,0.00043864896362130876,0.92,0.9,0.0006518338101902967,0.3,10,1024,medium,0.3790353976924796,PRUNED
102,102,800.6666666666666,2022-03-02 21:23:51.624501,2022-03-02 21:24:59.010010,0 days 00:01:07.385509,relu,128,0.2,0.0004970605845924828,0.92,0.9,0.00047342573658894866,0.3,10,1024,medium,0.32029842940789754,PRUNED
103,103,813.0,2022-03-02 21:24:40.818323,2022-03-02 21:25:48.719401,0 days 00:01:07.901078,relu,128,0.2,0.0005241936672663,0.92,0.9,0.0004941512856953801,0.3,10,1024,medium,0.3264444093016662,PRUNED
104,104,405.6666666666667,2022-03-02 21:24:42.419540,2022-03-02 21:25:50.485025,0 days 00:01:08.065485,relu,128,0.2,0.0004975477342541475,0.92,0.9,0.0004906312319849308,0.3,10,1024,medium,0.499567208385193,PRUNED
105,105,398.3333333333333,2022-03-02 21:24:59.010010,2022-03-02 21:25:59.785334,0 days 00:01:00.775324,relu,256,0.2,0.0006349305632165705,0.98,0.999,0.00038290109309868913,0.3,10,1024,medium,0.5394023962398199,PRUNED
106,106,805.0,2022-03-02 21:25:48.719401,2022-03-02 21:26:42.698029,0 days 00:00:53.978628,relu,256,0.2,0.0006717042352484198,0.98,0.999,2.29701513794749e-05,0.5,1,1024,medium,0.5036121864490186,PRUNED
107,107,808.3333333333334,2022-03-02 21:25:50.500650,2022-03-02 21:26:44.512800,0 days 00:00:54.012150,relu,256,0.3,0.00022353874294537928,0.98,0.999,0.0003831534669550528,0.5,1,1024,medium,0.5360074010511365,PRUNED
108,108,1207.3333333333333,2022-03-02 21:25:59.800960,2022-03-02 21:27:55.267347,0 days 00:01:55.466387,relu,32,0.3,0.0002260146335598554,0.92,0.9,0.0003286374470107266,0.5,1,128,medium,0.4159356953160943,COMPLETE
109,109,401.3333333333333,2022-03-02 21:26:42.698029,2022-03-02 21:28:21.065335,0 days 00:01:38.367306,relu,128,0.3,0.00022646509396991547,0.92,0.9,0.0004118713217417656,2.0,1,128,medium,0.480596968272732,COMPLETE
110,110,815.0,2022-03-02 21:26:44.512800,2022-03-02 21:31:20.445792,0 days 00:04:35.932992,relu,32,0.4,0.00036926118924793743,0.92,0.9,0.00033344195079184166,2.0,10,128,medium,0.4786021071255484,COMPLETE
111,111,806.6666666666666,2022-03-02 21:27:55.267347,2022-03-02 21:29:59.770881,0 days 00:02:04.503534,relu,32,0.4,0.00037799330136852207,0.92,0.9,0.00033830757699200125,0.5,10,128,medium,0.40258001336203864,PRUNED
112,112,796.3333333333334,2022-03-02 21:28:21.065335,2022-03-02 21:29:40.858881,0 days 00:01:19.793546,relu,32,0.4,0.00036156564886109224,0.92,0.9,0.0003335110609025648,0.5,10,512,small,0.4089643494235726,PRUNED
113,113,810.6666666666666,2022-03-02 21:29:40.858881,2022-03-02 21:30:31.636313,0 days 00:00:50.777432,relu,32,0.3,0.00026105806050655115,0.92,0.9,0.0003273413232773836,0.5,1,128,medium,0.4367916618819952,PRUNED
114,114,406.0,2022-03-02 21:29:59.770881,2022-03-02 21:30:53.095253,0 days 00:00:53.324372,relu,32,0.3,0.00026065883150942055,0.92,0.9,0.000279876212934921,0.7,1,128,medium,0.4484944693012536,PRUNED
115,115,410.0,2022-03-02 21:30:31.636313,2022-03-02 21:31:25.797803,0 days 00:00:54.161490,relu,32,0.3,0.00015572043190822615,1.0,0.9,0.00029774539053086814,0.7,1,128,medium,0.34866215099877496,PRUNED
116,116,823.0,2022-03-02 21:30:53.095253,2022-03-02 21:32:51.500065,0 days 00:01:58.404812,relu,32,0.3,0.0002880172985411543,1.0,0.9,0.000429986710050192,1.0,1,128,medium,0.35926664517820023,COMPLETE
117,117,1212.0,2022-03-02 21:31:20.445792,2022-03-02 21:33:11.271247,0 days 00:01:50.825455,relu,32,0.3,0.00015835905903295437,1.0,0.995,0.00044454570463411686,0.9,1,1024,medium,0.35832799054428727,COMPLETE
118,118,813.6666666666666,2022-03-02 21:31:25.813427,2022-03-02 21:33:06.669008,0 days 00:01:40.855581,relu,512,0.1,0.00028895694552711514,0.8,0.995,0.0006090469142679389,1.0,1,1024,medium,0.61423450054903,COMPLETE
119,119,809.0,2022-03-02 21:45:30.831185,2022-03-02 21:46:34.625853,0 days 00:01:03.794668,relu,512,0.4,0.00010585558919840107,1.0,0.995,0.0006858329944993965,0.9,10,1024,medium,0.2746545292151335,PRUNED
120,120,406.6666666666667,2022-03-02 21:45:30.831185,2022-03-02 21:46:34.938353,0 days 00:01:04.107168,relu,512,0.4,0.00011322855619060107,1.0,0.9,0.0005399733968894871,0.9,10,1024,medium,0.4193807954456191,PRUNED
121,121,802.0,2022-03-02 21:45:30.831185,2022-03-02 21:47:38.493044,0 days 00:02:07.661859,relu,512,0.4,0.0001863207096454115,1.0,0.995,0.0006741359002505767,0.9,10,1024,medium,0.29872743204023505,COMPLETE
122,122,397.3333333333333,2022-03-02 21:46:34.641478,2022-03-02 21:48:06.648401,0 days 00:01:32.006923,tanh,128,0.4,0.00019292147781192054,1.0,0.995,0.0005609325122454513,0.9,20,1024,medium,0.296112724845689,PRUNED
123,123,405.0,2022-03-02 21:46:34.938353,2022-03-02 21:47:31.538158,0 days 00:00:56.599805,relu,32,0.3,0.00032915399827281066,0.95,0.995,0.0004479728173604768,0.7,1,64,medium,0.2982874590027137,PRUNED
124,124,804.0,2022-03-02 21:47:31.553785,2022-03-02 21:48:28.974033,0 days 00:00:57.420248,relu,32,0.3,0.00018618900961035086,0.92,0.995,4.4695517839472235e-05,0.9,1,2048,medium,0.33294934432465856,PRUNED
125,125,2.6666666666666665,2022-03-02 21:47:38.493044,2022-03-02 21:48:36.233418,0 days 00:00:57.740374,tanh,32,0.3,0.0001363963015326727,0.92,0.9,0.0003826896188725785,0.9,1,2048,medium,0.3354951328237742,PRUNED
126,126,404.6666666666667,2022-03-02 21:48:06.648401,2022-03-02 21:49:06.085588,0 days 00:00:59.437187,relu,32,0.3,0.0001510041556621169,0.9,0.9,0.00037887193476501585,0.7,1,2048,medium,0.34184556494899676,PRUNED
127,127,1203.0,2022-03-02 21:48:28.974033,2022-03-02 21:49:29.691833,0 days 00:01:00.717800,relu,32,0.3,0.00014386202383976472,0.8,0.9,0.000389806616873075,0.7,1,1024,medium,0.3885082644408919,PRUNED
128,128,800.6666666666666,2022-03-02 21:48:36.233418,2022-03-02 21:49:37.370723,0 days 00:01:01.137305,relu,32,0.3,0.00015084144823491574,0.9,0.9,0.0006126650708207337,0.7,1,1024,medium,0.3884610501237609,PRUNED
129,129,406.0,2022-03-02 21:49:06.085588,2022-03-02 21:49:59.928992,0 days 00:00:53.843404,relu,128,0.2,0.0001325769988499819,0.8,0.9,0.0009331830170580908,0.7,1,1024,small,0.563153949808773,PRUNED
130,130,813.6666666666666,2022-03-02 21:49:29.691833,2022-03-02 21:50:33.484510,0 days 00:01:03.792677,relu,128,0.2,0.0020917641193356745,0.92,0.999,0.0006216582429639519,0.7,10,1024,small,0.5595539706755404,PRUNED
131,131,805.0,2022-03-02 21:49:37.370723,2022-03-02 21:50:51.141788,0 days 00:01:13.771065,relu,128,0.2,0.0014755447387673434,0.92,0.999,0.0002441707207533573,5.0,10,512,medium,0.5571370413601202,PRUNED
132,132,805.3333333333334,2022-03-02 21:49:59.928992,2022-03-02 21:51:12.742350,0 days 00:01:12.813358,relu,128,0.4,0.0007471327799825836,0.92,0.999,0.00045617159102423585,5.0,10,512,medium,0.6662074759745553,PRUNED
133,133,803.0,2022-03-02 21:50:33.485510,2022-03-02 21:51:32.309726,0 days 00:00:58.824216,relu,512,0.4,0.0029860246365373995,0.92,0.9999,0.00022399717668582366,0.3,5,256,medium,0.42413233769929715,PRUNED
134,134,809.0,2022-03-02 21:50:51.141788,2022-03-02 21:51:51.079369,0 days 00:00:59.937581,relu,512,0.4,0.00044735283262866093,0.92,0.9999,0.00016732902818938813,0.3,5,256,medium,0.07406246653774015,PRUNED
135,135,807.0,2022-03-02 21:51:12.742350,2022-03-02 21:52:12.943551,0 days 00:01:00.201201,relu,512,0.4,0.00042953728475075414,0.98,0.9999,0.00016319245665337662,0.3,5,256,medium,0.5183579186520647,PRUNED
136,136,799.0,2022-03-02 21:51:32.309726,2022-03-02 21:52:31.761069,0 days 00:00:59.451343,relu,512,0.4,0.0009925289677522094,0.98,0.9999,0.00030642509734917227,0.3,5,256,medium,0.06922593935593968,PRUNED
137,137,810.0,2022-03-02 21:51:51.079369,2022-03-02 21:52:57.844546,0 days 00:01:06.765177,relu,512,0.4,0.00022866881918905647,0.98,0.9999,9.860106266139052e-05,0.3,10,256,medium,0.22684013167092867,PRUNED
138,138,1203.3333333333333,2022-03-02 21:52:12.943551,2022-03-02 21:54:15.292959,0 days 00:02:02.349408,relu,512,0.4,0.00016535234525430316,0.99,0.99,0.0002922628592356414,0.3,10,1024,medium,0.22219186580370592,COMPLETE
139,139,801.0,2022-03-02 21:52:31.776694,2022-03-02 21:53:32.062652,0 days 00:01:00.285958,relu,512,0.1,0.00017120820681627353,0.99,0.9,0.00010083991581249581,0.3,10,1024,medium,0.455704279592896,PRUNED
140,140,1.0,2022-03-02 21:52:57.844546,2022-03-02 21:54:12.255609,0 days 00:01:14.411063,relu,256,0.1,0.00017184498216481098,0.99,0.9,0.0005114199755436713,0.7,20,1024,medium,0.4501678287464867,PRUNED
141,141,809.3333333333334,2022-03-02 21:53:32.062652,2022-03-02 21:54:47.360813,0 days 00:01:15.298161,relu,256,0.4,0.000335392027651465,0.95,0.99,8.868704792489832e-05,0.7,20,1024,medium,0.36607583618608946,PRUNED
142,142,797.3333333333334,2022-03-02 21:54:12.255609,2022-03-02 21:55:07.146243,0 days 00:00:54.890634,relu,512,0.4,0.00021652130298314368,0.92,0.99,7.876102312046296e-05,0.5,1,64,medium,0.9544037008260726,PRUNED
143,143,806.0,2022-03-02 21:54:15.292959,2022-03-02 21:56:19.557364,0 days 00:02:04.264405,relu,512,0.4,0.00021299519163687342,0.99,0.99,0.00024598186809766053,0.3,10,1024,medium,0.36296673017280734,COMPLETE
144,144,825.6666666666666,2022-03-02 21:54:47.360813,2022-03-02 21:55:47.880894,0 days 00:01:00.520081,relu,512,0.4,0.00023693652328108007,0.99,0.99,0.00025665917660494184,0.3,10,1024,medium,0.4878751190990684,PRUNED
145,145,808.3333333333334,2022-03-02 21:55:07.146243,2022-03-02 21:56:06.794988,0 days 00:00:59.648745,relu,512,0.4,0.00020663657814241185,0.99,0.99,0.0002553059752971082,0.3,10,1024,medium,0.1673290436652434,PRUNED
146,146,5.333333333333333,2022-03-02 21:55:47.880894,2022-03-02 21:56:48.601647,0 days 00:01:00.720753,relu,512,0.4,0.0008968994737645144,0.99,0.99,0.00027843370020850736,0.3,10,1024,medium,0.5930144726127726,PRUNED
147,147,3.6666666666666665,2022-03-02 21:56:06.794988,2022-03-02 21:57:05.325877,0 days 00:00:58.530889,relu,512,0.4,0.00039896911004205944,0.99,0.95,0.00028772206033000057,0.3,10,1024,medium,0.17845214183780772,PRUNED
148,148,398.6666666666667,2022-03-02 21:56:19.557364,2022-03-02 21:58:22.556700,0 days 00:02:02.999336,relu,32,0.4,0.001158519959141099,1.0,0.95,0.00021207581494471405,0.3,10,1024,medium,0.19690092567818251,PRUNED
149,149,398.6666666666667,2022-03-02 21:56:48.617279,2022-03-02 21:58:59.470888,0 days 00:02:10.853609,relu,32,0.2,0.0006067080584561473,1.0,0.9,0.0004406018323714591,0.7,10,128,medium,0.10473809326010536,PRUNED
150,150,805.0,2022-03-02 21:57:05.325877,2022-03-02 21:57:55.366971,0 days 00:00:50.041094,relu,32,0.2,0.000603363711397608,1.0,0.9,0.00035901806235546667,0.7,1,128,medium,0.10619927468204968,PRUNED
151,151,802.6666666666666,2022-03-02 21:57:55.366971,2022-03-02 21:58:58.163855,0 days 00:01:02.796884,relu,128,0.2,0.0011204294681622527,0.92,0.9,0.00042993172397987766,0.7,10,1024,medium,0.4022048922394083,PRUNED
152,152,401.6666666666667,2022-03-02 21:58:22.556700,2022-03-02 21:59:29.079279,0 days 00:01:06.522579,relu,128,0.2,0.00025692969049917745,0.92,0.9,0.0004284621690582521,0.7,10,1024,medium,0.2729442045694755,PRUNED
153,153,805.0,2022-03-02 21:58:58.163855,2022-03-02 22:00:08.979410,0 days 00:01:10.815555,relu,512,0.3,0.00016650092740537042,0.92,0.99,0.0005695641102329549,0.3,10,128,medium,0.4180984788951177,PRUNED
154,154,1199.0,2022-03-02 21:58:59.470888,2022-03-02 22:00:10.580202,0 days 00:01:11.109314,relu,512,0.3,0.00026294179894306697,0.92,0.99,0.0005551372619988952,0.3,10,128,medium,0.42939101399316776,PRUNED
155,155,806.0,2022-03-02 21:59:29.079279,2022-03-02 22:00:41.067645,0 days 00:01:11.988366,relu,512,0.3,0.00031442608535281474,0.92,0.99,0.0005577036689675886,0.3,10,128,medium,0.42151186532076457,PRUNED
156,156,808.6666666666666,2022-03-02 22:00:08.979410,2022-03-02 22:01:11.495290,0 days 00:01:02.515880,relu,512,0.3,0.0001294424139478144,0.92,0.99,0.0004932889365720342,0.3,10,128,medium,0.43533322215607273,PRUNED
157,157,1213.0,2022-03-02 22:00:10.580202,2022-03-02 22:01:25.505113,0 days 00:01:14.924911,relu,512,0.3,0.00019700400466243103,0.92,0.99,0.0004818546353189264,0.3,1,128,medium,0.4651520926629518,COMPLETE
158,158,400.0,2022-03-02 22:39:44.903133,2022-03-02 22:40:37.809685,0 days 00:00:52.906552,relu,512,0.3,0.00047461059330248693,0.8,0.9999,0.0007870184508599401,0.5,1,256,medium,0.47897928841915655,PRUNED
159,159,804.6666666666666,2022-03-02 22:39:44.903133,2022-03-02 22:41:31.147757,0 days 00:01:46.244624,relu,512,0.3,0.00047580743915762305,0.8,0.9999,0.00019531064145657926,0.5,1,256,medium,0.471063261391329,COMPLETE
160,160,805.6666666666666,2022-03-02 22:39:44.903133,2022-03-02 22:40:37.544061,0 days 00:00:52.640928,relu,512,0.3,0.0001920500449120555,0.8,0.9999,0.0001393600932045689,5.0,1,256,medium,0.4660136662029029,PRUNED
161,161,806.3333333333334,2022-03-02 22:40:37.544061,2022-03-02 22:41:30.304007,0 days 00:00:52.759946,tanh,128,0.4,0.0004907165056790185,0.92,0.9,0.0007878757664294275,0.5,1,1024,medium,0.5077702736217773,PRUNED
162,162,404.0,2022-03-02 22:40:37.809685,2022-03-02 22:41:30.632131,0 days 00:00:52.822446,tanh,128,0.4,0.00011350883993861524,0.92,0.9,0.0007068960184336315,2.0,1,1024,medium,0.5199001118124785,PRUNED
163,163,5.0,2022-03-02 22:41:30.304007,2022-03-02 22:42:23.538529,0 days 00:00:53.234522,relu,512,0.3,0.0001841408182774366,0.92,0.99,0.0005120906850048929,0.3,1,128,medium,0.4571048317822329,PRUNED
164,164,804.0,2022-03-02 22:41:30.632131,2022-03-02 22:42:23.905752,0 days 00:00:53.273621,relu,512,0.3,0.00016282342339983725,0.92,0.99,0.0005142698118918199,0.3,1,128,medium,0.4002659750330404,PRUNED
165,165,800.0,2022-03-02 22:41:31.147757,2022-03-02 22:43:13.801308,0 days 00:01:42.653551,relu,512,0.3,0.0001606262815766133,0.92,0.99,0.0005123455063148604,0.3,1,128,medium,0.4040218557453029,COMPLETE
166,166,808.6666666666666,2022-03-02 22:42:23.538529,2022-03-02 22:43:30.823509,0 days 00:01:07.284980,relu,512,0.3,0.00015868549636700345,0.92,0.99,0.00048307316890361146,0.3,10,128,medium,0.39828733550697487,PRUNED
167,167,1201.6666666666667,2022-03-02 22:42:23.905752,2022-03-02 22:43:31.151632,0 days 00:01:07.245880,relu,512,0.3,0.0002462439671732967,0.92,0.99,0.0004697907654146934,0.3,10,128,medium,0.44116762041764174,PRUNED
168,168,804.0,2022-03-02 22:43:13.801308,2022-03-02 22:45:11.292051,0 days 00:01:57.490743,relu,32,0.3,0.00024439975338167656,0.92,0.995,0.0006305314743570222,0.3,10,128,medium,0.3767088930435756,PRUNED
169,169,806.6666666666666,2022-03-02 22:43:30.823509,2022-03-02 22:46:05.383973,0 days 00:02:34.560464,relu,32,0.4,0.005759553121990442,0.92,0.995,0.0006092147866511392,0.7,5,128,medium,0.22491604506027157,COMPLETE
170,170,815.3333333333334,2022-03-02 22:43:31.151632,2022-03-02 22:44:42.289596,0 days 00:01:11.137964,relu,32,0.4,0.0002849276631149706,0.92,0.995,0.0006466795711417374,0.7,5,1024,medium,0.4957789849247708,PRUNED
171,171,404.0,2022-03-02 22:44:42.289596,2022-03-02 22:46:30.862378,0 days 00:01:48.572782,relu,32,0.2,0.0002039320121548447,0.92,0.9,0.00040804497120782265,0.9,10,1024,medium,0.23089372254965057,PRUNED
172,172,404.0,2022-03-02 22:45:11.292051,2022-03-02 22:46:07.508972,0 days 00:00:56.216921,relu,128,0.2,0.00019750638569757876,0.95,0.9,0.0003511506666892105,0.9,10,1024,medium,0.21771846836491363,PRUNED
173,173,1204.0,2022-03-02 22:46:05.383973,2022-03-02 22:46:58.789850,0 days 00:00:53.405877,relu,32,0.3,0.0003351010116376999,1.0,0.9,0.00041286870398670746,0.9,1,128,medium,0.34905883635699886,PRUNED
174,174,404.3333333333333,2022-03-02 22:46:07.508972,2022-03-02 22:47:01.813681,0 days 00:00:54.304709,relu,32,0.3,0.0003446102267484861,1.0,0.9,0.0004181752870122876,1.0,1,128,medium,0.31005175946237923,PRUNED
175,175,809.0,2022-03-02 22:46:30.878002,2022-03-02 22:47:30.325397,0 days 00:00:59.447395,relu,32,0.3,0.00034158329524729944,1.0,0.9,0.00045751935391605687,1.0,1,128,medium,0.36580429682811355,PRUNED
176,176,808.0,2022-03-02 22:46:58.789850,2022-03-02 22:47:55.972840,0 days 00:00:57.182990,relu,256,0.3,0.0003945193195420335,1.0,0.9,0.00031992309491483956,1.0,1,128,medium,0.3674162776769566,PRUNED
177,177,404.6666666666667,2022-03-02 22:47:01.813681,2022-03-02 22:47:57.379093,0 days 00:00:55.565412,relu,256,0.3,0.0002909185251566607,1.0,0.9,0.00031400371845758865,0.7,1,128,small,0.3698426586938669,PRUNED
178,178,4.0,2022-03-02 22:47:30.325397,2022-03-02 22:48:27.825670,0 days 00:00:57.500273,relu,256,0.3,0.0002915860794221882,1.0,0.9,0.00030912713789959064,1.0,1,64,small,0.5397073968520892,PRUNED
179,179,805.6666666666666,2022-03-02 22:47:55.972840,2022-03-02 22:48:54.927167,0 days 00:00:58.954327,relu,512,0.4,0.0002921489108635467,0.99,0.9,0.0005759728685389502,1.0,1,64,medium,0.4453951737710034,PRUNED
180,180,394.3333333333333,2022-03-02 22:47:57.379093,2022-03-02 22:48:56.177166,0 days 00:00:58.798073,relu,512,0.4,0.0035799087153800787,0.99,0.9,0.0003710216336350512,1.0,1,64,medium,0.5394742123332862,PRUNED
181,181,802.6666666666666,2022-03-02 22:48:27.825670,2022-03-02 22:49:18.903581,0 days 00:00:51.077911,relu,512,0.4,0.0002252235244901742,0.99,0.999,0.0003654268016653437,5.0,1,1024,medium,0.44066307684502953,PRUNED
182,182,400.6666666666667,2022-03-02 22:48:54.927167,2022-03-02 22:50:54.024970,0 days 00:01:59.097803,relu,32,0.4,0.00023593137266978177,0.9,0.999,0.0003848454092571455,5.0,10,1024,medium,0.4166725943610509,PRUNED
183,183,1209.0,2022-03-02 22:48:56.177166,2022-03-02 22:51:06.346868,0 days 00:02:10.169702,relu,64,0.4,0.007323827642530363,0.99,0.9999,0.00023919189972201204,0.7,5,256,medium,0.017856688227465417,COMPLETE
184,184,797.0,2022-03-02 22:49:18.903581,2022-03-02 22:50:21.572122,0 days 00:01:02.668541,relu,64,0.4,0.009833882229797183,0.99,0.9999,0.0002235381875306217,0.7,5,256,medium,0.039584046830729615,PRUNED
185,185,803.6666666666666,2022-03-02 22:50:21.572122,2022-03-02 22:51:22.447162,0 days 00:01:00.875040,relu,64,0.4,0.006596152343901467,0.99,0.9999,0.00023737314443303517,0.7,5,256,medium,0.002971611251189922,PRUNED
186,186,814.0,2022-03-02 22:50:54.040595,2022-03-02 22:51:58.439951,0 days 00:01:04.399356,relu,64,0.4,0.00743694245600067,0.99,0.9999,0.0001960985863349046,0.7,5,256,medium,0.0013538283324255182,PRUNED
187,187,1211.3333333333333,2022-03-02 22:51:06.346868,2022-03-02 22:53:18.895267,0 days 00:02:12.548399,relu,64,0.4,0.00018317456126841245,0.99,0.9999,0.00018792738454117072,0.7,5,256,medium,0.025353426520037105,COMPLETE
188,188,801.0,2022-03-02 22:51:22.447162,2022-03-02 22:52:26.441753,0 days 00:01:03.994591,relu,64,0.4,0.00021698472902931,0.98,0.9999,0.00018688084208799347,0.7,5,256,medium,0.12560654474706207,PRUNED
189,189,1201.6666666666667,2022-03-02 22:51:58.439951,2022-03-02 22:53:01.417497,0 days 00:01:02.977546,relu,64,0.2,0.0013375811528406095,0.98,0.9999,0.0004555254032584381,0.7,5,256,medium,0.0772651593250987,PRUNED
190,190,408.0,2022-03-02 22:52:26.441753,2022-03-02 22:53:29.332659,0 days 00:01:02.890906,relu,128,0.2,0.00010063253803597548,0.92,0.9999,0.00026884758273690296,0.7,10,1024,medium,0.5781278848690969,PRUNED
191,191,804.0,2022-03-02 22:53:01.417497,2022-03-02 22:54:05.384380,0 days 00:01:03.966883,relu,128,0.4,0.0004012645392267669,0.92,0.9,0.0005550595390503188,0.3,10,1024,medium,0.4846938952277124,PRUNED
192,192,-2.6666666666666665,2022-03-02 22:53:18.895267,2022-03-02 22:54:22.750815,0 days 00:01:03.855548,relu,64,0.4,0.00017803613868568868,0.99,0.9999,0.0002650695727288241,0.7,5,256,medium,0.05246058596809884,PRUNED
193,193,398.6666666666667,2022-03-02 22:53:29.332659,2022-03-02 22:54:33.737475,0 days 00:01:04.404816,relu,64,0.4,0.0001736248007683347,0.99,0.9999,0.00021371881399653077,0.7,5,256,medium,0.031626164847543575,PRUNED
194,194,403.3333333333333,2022-03-02 22:54:05.384380,2022-03-02 22:55:09.605481,0 days 00:01:04.221101,relu,64,0.4,0.0001859001806140492,0.99,0.9999,0.0002168241438955374,0.7,5,256,medium,0.021273000909390438,PRUNED
195,195,402.3333333333333,2022-03-02 22:54:22.750815,2022-03-02 22:55:21.050750,0 days 00:00:58.299935,relu,64,0.4,0.000184730610740933,0.99,0.9999,0.0005199444830333999,0.7,5,256,medium,0.03484368579301845,PRUNED
196,196,801.0,2022-03-02 22:54:33.737475,2022-03-02 22:55:25.979316,0 days 00:00:52.241841,relu,64,0.4,0.0001932551074509819,0.99,0.9999,0.00015395043869091977,0.7,5,256,medium,0.018811340773613863,PRUNED
